gene_id	gene_id_clean	gene_name	chrom	start	end	strand	gene_type	chromosome_clean	is_chrX	overlaps_chrX_PAR	within_chrX_PAR	PAR_status	literature_gene_id_clean	literature_symbol	literature_escape_category	literature_escape_class	Andergassen_Status	Berletch_Status	Borensztein_Status	Calabrese_Status	Cheng_Status	Finn_Status	Gendrel_Status	Janiszewski_Status	Li_Status	Lopes_Status	Marks_Status	Reinius2010_Status	Reinius2016_Status	Splinter_Status	Wu_Status	Yang_Status	Yue_Status	Yang2022_Status	Bowness_Status	escape_match_method	preferred_escape_class	atlas_gene_group	atlas_gene_group_display
ENSMUSG00000090084	ENSMUSG00000090084	Srpx	chrX	9904216	9983948	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000090084	Srpx	silenced	nonPAR_subject													S			S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031174	ENSMUSG00000031174	Rpgr	chrX	9939860	10083159	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031174	Rpgr	silenced	nonPAR_subject				S	S			S			S		S		S			S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031173	ENSMUSG00000031173	Otc	chrX	10118544	10187263	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031173	Otc	silenced	nonPAR_subject											S		S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000058254	ENSMUSG00000058254	Tspan7	chrX	10351397	10462844	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000058254	Tspan7	facultative	nonPAR_variable_escape	E			S				S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000008035	ENSMUSG00000008035	Mid1ip1	chrX	10581252	10585929	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000008035	Mid1ip1	silenced	nonPAR_subject											S		S			S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000085587	ENSMUSG00000085587	Gm14493	chrX	10583712	10584949	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085587	Gm14493	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000100626	ENSMUSG00000100626	H2al1a	chrX	11165496	11165996	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000100626	Gm14483	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000101819	ENSMUSG00000101819	H2al1b	chrX	11168671	11169165	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000101819	Gm14474	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000096097	ENSMUSG00000096097	H2al1c	chrX	11171894	11172211	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000096097	Gm14477	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094904	ENSMUSG00000094904	H2al1d	chrX	11175063	11175380	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094904	Gm14476	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095413	ENSMUSG00000095413	H2al1e	chrX	11178173	11178666	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095413	Gm14484	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095655	ENSMUSG00000095655	H2al1f	chrX	11181397	11181714	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095655	Gm14479	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095662	ENSMUSG00000095662	H2al1g	chrX	11184495	11185003	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095662	Gm14482	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000099443	ENSMUSG00000099443	H2al1h	chrX	11187731	11188048	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000099443	Gm14478	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095445	ENSMUSG00000095445	H2al1i	chrX	11190898	11191215	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095445	Gm14475	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000069038	ENSMUSG00000069038	H2al1j	chrX	11194061	11194390	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000069038	Gm4906	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000040363	ENSMUSG00000040363	Bcor	chrX	11902979	12026594	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000040363	Bcor	silenced	nonPAR_subject				S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000121006	ENSMUSG00000121006	Gm56689	chrX	11945457	11952887	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087591	ENSMUSG00000087591	Gm14635	chrX	12206021	12221235	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087591	Gm14635	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031007	ENSMUSG00000031007	Atp6ap2	chrX	12454040	12483288	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031007	Atp6ap2	facultative	nonPAR_variable_escape			E	S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000044148	ENSMUSG00000044148	1810030O07Rik	chrX	12521118	12539907	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000044148	1810030O07Rik	constitutive	nonPAR_escape	E	E	E	S	E		E	E			E		E	E	S	E		E	S	ensembl_id	nonPAR_escape	nonPAR_escape	Escape
ENSMUSG00000064127	ENSMUSG00000064127	Med14	chrX	12541608	12628312	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000064127	Med14	facultative	nonPAR_variable_escape				S	E			S			E		E		S	S		E	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000085891	ENSMUSG00000085891	Gm14634	chrX	12628517	12687731	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085891	Gm14634	facultative	nonPAR_variable_escape							E						S						S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000120303	ENSMUSG00000120303	4930500G05Rik	chrX	12754466	12862153	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087424	ENSMUSG00000087424	5730405O15Rik	chrX	12907989	12911536	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087424	5730405O15Rik	silenced	nonPAR_subject													S					S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031010	ENSMUSG00000031010	Usp9x	chrX	12937737	13039567	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031010	Usp9x	facultative	nonPAR_variable_escape		E		S	S			S			E		S	E	S	S	S	S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000100714	ENSMUSG00000100714	2010308F09Rik	chrX	13100880	13113975	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000100714	2010308F09Rik	facultative	nonPAR_variable_escape												E								ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000000787	ENSMUSG00000000787	Ddx3x	chrX	13147209	13160291	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000000787	Ddx3x	constitutive	nonPAR_escape	E	E		S	S				E		E	E	E	E	E	E	E	E	E	ensembl_id	nonPAR_escape	nonPAR_escape	Escape
ENSMUSG00000051228	ENSMUSG00000051228	Nyx	chrX	13332349	13355552	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000051228	Nyx	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031012	ENSMUSG00000031012	Cask	chrX	13383319	13717606	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031012	Cask	silenced	nonPAR_subject				S				S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000040229	ENSMUSG00000040229	Gpr34	chrX	13498328	13507097	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000040229	Gpr34	silenced	nonPAR_subject											S		S					S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000047678	ENSMUSG00000047678	Gpr82	chrX	13527602	13533672	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000047678	Gpr82	silenced	nonPAR_subject											S							S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000078346	ENSMUSG00000078346	H2al1n	chrX	14077387	14077900	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000078346	Gm5132	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000084907	ENSMUSG00000084907	Gm14505	chrX	14662974	14706219	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084907	Gm14505	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000086048	ENSMUSG00000086048	Drr1	chrX	15788543	15805488	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086048	Drr1	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000023257	ENSMUSG00000023257	Cypt1	chrX	16389108	16389928	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000023257	Cypt1	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025037	ENSMUSG00000025037	Maoa	chrX	16485937	16554057	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025037	Maoa	silenced	nonPAR_subject				S	S			S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000040147	ENSMUSG00000040147	Maob	chrX	16575521	16683605	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000040147	Maob	facultative	nonPAR_variable_escape	E									S	S		S							ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000040138	ENSMUSG00000040138	Ndp	chrX	16751760	16778013	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000040138	Ndp	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025038	ENSMUSG00000025038	Efhc2	chrX	16998288	17185607	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025038	Efhc2	silenced	nonPAR_subject											S					S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025040	ENSMUSG00000025040	Fundc1	chrX	17422803	17438564	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025040	Fundc1	silenced	nonPAR_subject				S	S			S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025043	ENSMUSG00000025043	Dusp21	chrX	18012096	18012940	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025043	Dusp21	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000037369	ENSMUSG00000037369	Kdm6a	chrX	18028814	18146175	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037369	Kdm6a	constitutive	nonPAR_escape	E	E		E	S		E	E	E		E	E	E	E	E	E	E	E	E	ensembl_id	nonPAR_escape	nonPAR_escape	Escape
ENSMUSG00000037358	ENSMUSG00000037358	Dipk2b	chrX	18281120	18327636	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037358	4930578C19Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000073274	ENSMUSG00000073274	Gm14636	chrX	19011600	19034490	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000073274	Gm14636	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000097497	ENSMUSG00000097497	Gm26652	chrX	19068635	19104128	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000097497	Gm26652	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000068149	ENSMUSG00000068149	Tex13c3	chrX	19345659	19347558	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000068149	BC049702	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000037347	ENSMUSG00000037347	Chst7	chrX	19925799	19963760	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037347	Chst7	silenced	nonPAR_subject								S			S		S		S			S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000037341	ENSMUSG00000037341	Slc9a7	chrX	19971993	20158046	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037341	Slc9a7	facultative	nonPAR_variable_escape	E			S							S				S			S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000060090	ENSMUSG00000060090	Rp2	chrX	20230720	20271892	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000060090	Rp2h	silenced	nonPAR_subject				S				S								S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000037315	ENSMUSG00000037315	Jade3	chrX	20291927	20386178	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037315	Jade3	silenced	nonPAR_subject				S				S								S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000023070	ENSMUSG00000023070	Rgn	chrX	20416026	20428328	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000023070	Rgn	silenced	nonPAR_subject											S		S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031059	ENSMUSG00000031059	Ndufb11	chrX	20481565	20483858	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031059	Ndufb11	facultative	nonPAR_variable_escape			S	S	E		E				E		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031060	ENSMUSG00000031060	Rbm10	chrX	20483742	20517140	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031060	Rbm10	silenced	nonPAR_subject				S				S			S				S	S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000001924	ENSMUSG00000001924	Uba1	chrX	20524565	20549418	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000001924	Uba1	facultative	nonPAR_variable_escape		E	E	S	E		E	S			E		E		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031065	ENSMUSG00000031065	Cdk16	chrX	20554193	20566119	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031065	Cdk16	facultative	nonPAR_variable_escape				S	E			S			E		S	E	S	S	S	S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031066	ENSMUSG00000031066	Usp11	chrX	20570145	20586778	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031066	Usp11	facultative	nonPAR_variable_escape					E			S			E		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000001127	ENSMUSG00000001127	Araf	chrX	20664053	20726758	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000001127	Araf	facultative	nonPAR_variable_escape			S	S	E		E	S			E		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000037217	ENSMUSG00000037217	Syn1	chrX	20726750	20787243	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037217	Syn1	facultative	nonPAR_variable_escape							E				S		S			S			S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000001131	ENSMUSG00000001131	Timp1	chrX	20736405	20740974	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000001131	Timp1	facultative	nonPAR_variable_escape			S					S			S		E			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000001128	ENSMUSG00000001128	Cfp	chrX	20791693	20797794	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000001128	Cfp	facultative	nonPAR_variable_escape		E						S			S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000009406	ENSMUSG00000009406	Elk1	chrX	20799634	20816847	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000009406	Elk1	silenced	nonPAR_subject				S				S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000001134	ENSMUSG00000001134	Uxt	chrX	20807961	20828256	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000001134	Uxt	facultative	nonPAR_variable_escape	E		S	S	S						S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000086877	ENSMUSG00000086877	A230072C01Rik	chrX	20827886	20853590	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086877	A230072C01Rik	facultative	nonPAR_variable_escape				S				S			E							S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000054737	ENSMUSG00000054737	Zfp182	chrX	20895178	20928555	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000054737	Zfp182	silenced	nonPAR_subject				S				S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000037167	ENSMUSG00000037167	Spaca5	chrX	20934645	20944202	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000037167	Spaca5	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031079	ENSMUSG00000031079	Zfp300	chrX	20945413	20955766	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031079	Zfp300	silenced	nonPAR_subject											S					S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000062814	ENSMUSG00000062814	Ssxa1	chrX	20982059	20987431	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000062814	Ssxa1	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087358	ENSMUSG00000087358	4930453H23Rik	chrX	21035678	21087927	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087358	4930453H23Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087586	ENSMUSG00000087586	Gm6938	chrX	21178449	21200966	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087586	Gm6938	silenced	nonPAR_subject											S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000068122	ENSMUSG00000068122	Agtr2	chrX	21350783	21355403	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000068122	Agtr2	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031089	ENSMUSG00000031089	Slc6a14	chrX	21581135	21608594	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031089	Slc6a14	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000101818	ENSMUSG00000101818	Gm28269	chrX	21609679	21611336	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000101818	Gm28269	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000101776	ENSMUSG00000101776	Gm28268	chrX	21617618	21627972	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000101776	Gm28268	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000036782	ENSMUSG00000036782	Klhl13	chrX	23085510	23231321	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000036782	Klhl13	facultative	nonPAR_variable_escape				S	E			S	E		S		S		S			S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000036769	ENSMUSG00000036769	Wdr44	chrX	23559290	23672264	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000036769	Wdr44	silenced	nonPAR_subject											S					S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000068113	ENSMUSG00000068113	Tesl1	chrX	23748792	23773846	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000068113	Gm4907	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000087133	ENSMUSG00000087133	Gm27192	chrX	24288990	24291018	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087133	Gm27192	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000084063	ENSMUSG00000084063	Gm5934	chrX	24340547	24366999	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000084063	Gm5934	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000081218	ENSMUSG00000081218	Gm4297	chrX	24418489	24441134	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000081218	Gm4297	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000093923	ENSMUSG00000093923	Gm5935	chrX	24619401	24641403	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000093923	Gm5935	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000096620	ENSMUSG00000096620	Gm5169	chrX	25232783	25256755	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000096620	Gm5169	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000073267	ENSMUSG00000073267	Gm1993	chrX	25503596	25525752	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073267	Gm1993	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000086959	ENSMUSG00000086959	E330010L02Rik	chrX	25873244	25909996	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086959	E330010L02Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079655	ENSMUSG00000079655	Gm5168	chrX	25983514	26006341	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079655	Gm5168	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000082639	ENSMUSG00000082639	Gm2012	chrX	26155978	26186655	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000082639	Gm2012	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000083628	ENSMUSG00000083628	Gm2030	chrX	26242277	26265344	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000083628	Gm2030	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095063	ENSMUSG00000095063	Slx	chrX	26477956	26500865	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095063	Slx	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000071788	ENSMUSG00000071788	Gm14525	chrX	26628077	26657938	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071788	Gm14525	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
